date,pm25,aluminum,ammonium ion,arsenic,barium,bromine,cadmium,calcium,chlorine,chromium,copper,elemental carbon,iron,lead,magnesium,manganese,nickel,organic carbon,potassium ion,selenium,silicon,sodium,sulfur,titanium,total nitrate,vanadium,zinc
2008-12-02,7.716666666666667,0.0268333333333333,1.17333333333333,4.36666666666667e-4,0,0.0021,0.003,0.0447166666666667,0.0055,9.33333333333333e-4,0.0041,0.6105,0.0798333333333333,0.00213333333333333,0,0.00173333333333333,0.00655,2.135,0,1.66666666666667e-4,0.0405,0.0216666666666667,0.72675,8.66666666666667e-4,1.30611666666667,0.0027,0.0274833333333333
2008-12-05,7.316666666666666,0.00576666666666667,1.07666666666667,0,0,0.00153333333333333,0.00133333333333333,0.0447833333333333,0.0038,0,0.00251666666666667,0.6325,0.0692333333333333,8.33333333333333e-4,0.00166666666666667,0.00276666666666667,0.00676666666666667,2.155,0,0,0.0391666666666667,0.0335,0.675433333333333,0.00111666666666667,1.3056,6.66666666666667e-4,0.0250833333333333
2008-12-08,6.116666666666666,0.0138666666666667,0.668,9.16666666666667e-4,0,0.00173333333333333,0.00433333333333333,0.0600833333333333,0.00886666666666667,0.00236666666666667,0.0044,NA,0.08225,0.00298333333333333,0.00743333333333333,0.00325,0.01,NA,0.013,0,0.0413333333333333,0.0812166666666667,0.398916666666667,0.001,1.086,0.00301666666666667,0.0266833333333333
2008-12-11,6.34,0.00606666666666667,0.646,3.33333333333333e-4,0,0.00151666666666667,0.00433333333333333,0.111183333333333,0.0094,3.33333333333333e-4,0.00226666666666667,0.7165,0.041,0.00116666666666667,0.00283333333333333,0.0019,0.00721666666666667,1.49,0,0,0.0218166666666667,0.0448166666666667,0.463816666666667,6.66666666666667e-4,0.83945,0.00128333333333333,0.0190833333333333
2008-12-14,11.66,0.0117166666666667,1.85,1.66666666666667e-4,0,0.00386666666666667,0,0.04735,0.04435,6.66666666666667e-4,0.00376666666666667,0.412,0.0699166666666667,0.00116666666666667,0.0045,0.00135,0.00795,2.545,0.055,1.66666666666667e-4,0.0359333333333333,0.1175,0.896166666666667,8.16666666666667e-4,2.85816666666667,0.00601666666666667,0.02705
2008-12-17,12.15,0.035025,1.49,0,0.004,0.00545,0,0.097775,0.007,0.001,0.0062,1.52,0.120425,0.0088,0.0045,0.00275,0.011425,2.65,0.0285,5e-4,0.06865,0.125175,0.979625,0.004325,1.810925,0.00265,0.04575
2008-12-20,8.94,0.013,0.981,0,0,0.0028,0,0.048175,0.00325,2.5e-4,0.002375,0.743,0.03,0.00125,0.00635,0.0021,0.016975,2.9,0.0585,0,0.039,0.121675,0.58725,6.75e-4,1.52935,6.25e-4,0.0274
2008-12-23,15.85,0.053125,2.47,0.0014,0,0.0042,0,0.117225,0.04775,0.007775,0.00625,0.787,0.13665,0.00175,0.02785,0.006975,0.022775,2.95,0.062,0.00175,0.087775,0.229775,0.98355,0.001675,4.364175,0.004325,0.046625
2008-12-26,11.883333333333333,0.0144,1.51666666666667,4.66666666666667e-4,0,0.0025,0,0.06255,0.0357666666666667,3.33333333333333e-4,0.0049,1.211,0.129866666666667,0.00116666666666667,0.0131666666666667,0.00381666666666667,0.0089,3.45,0.064,1.66666666666667e-4,0.06145,0.139516666666667,1.00128333333333,0.0022,1.78433333333333,0.00303333333333333,0.0276666666666667
2008-12-29,7.05,0.017,1.045,7.93333333333333e-4,0,0.0019,0,0.0415,0.00333333333333333,0,0.00313333333333333,NA,0.0774666666666667,0.001,0.002,0.00283333333333333,0.00596666666666667,NA,0.032,3.33333333333333e-4,0.0473,0.0365666666666667,0.693366666666667,0.0016,1.06716666666667,0.00183333333333333,0.0173
2009-01-01,5.466666666666667,0,0.437666666666667,7.43333333333333e-4,0,0.0015,0.00366666666666667,0.0438,0.0906333333333333,0,0.00156666666666667,0.64,0.0339,0,0.014,0.00143333333333333,0.00843333333333333,2,0.0413333333333333,0,0.0221333333333333,0.158,0.388,3.33333333333333e-4,0.519333333333333,6.66666666666667e-4,0.0183
2009-01-04,8.120000000000001,0.0286666666666667,0.844333333333333,0.0016,0,0.00243333333333333,0,0.0507666666666667,0.007,0.00583333333333333,0.005,NA,0.0838,0.00233333333333333,0,0.0025,0.0136,NA,0.071,0.001,0.0316666666666667,0.0186666666666667,0.474666666666667,0,1.4,0.00466666666666667,0.0219333333333333
2009-01-07,8.766666666666666,0.02105,1.007,1.66666666666667e-4,0,0.00136666666666667,0,0.0515833333333333,0.0195333333333333,0.00163333333333333,0.00446666666666667,1.325,0.0746,0.00266666666666667,6.66666666666667e-4,0.0027,0.01085,2.35,0.0233333333333333,0,0.0316666666666667,0.0750333333333333,0.633983333333333,0.00158333333333333,1.40566666666667,0.00165,0.0240333333333333
2009-01-10,11.666666666666668,0.0362333333333333,1.56333333333333,6.66666666666667e-4,0,0.0015,0,0.0648666666666667,0.0128666666666667,0.0035,0.00513333333333333,0.76,0.0763166666666667,0.00116666666666667,0.00666666666666667,0.00315,0.01655,2.355,0.0643333333333333,0,0.0441333333333333,0.116216666666667,0.748233333333333,5.66666666666667e-4,2.92398333333333,0.00275,0.03315
2009-01-13,19.416666666666664,0.0153,3.23666666666667,8.66666666666667e-4,0,0.00496666666666667,0.00133333333333333,0.0775166666666667,0.0730333333333333,0.00116666666666667,0.00795,0.874,0.128966666666667,0.00355,0.0055,0.00513333333333333,0.0160666666666667,3.455,0.026,3.33333333333333e-4,0.0669833333333333,0.153016666666667,1.64816666666667,0.0027,4.40896666666667,0.00826666666666667,0.0515333333333333
2009-01-16,12.566666666666666,0.01725,1.98333333333333,1.66666666666667e-4,0.006,0.00376666666666667,0.00366666666666667,0.06005,0.025,0,0.00131666666666667,0.635,0.0592166666666667,0.00416666666666667,0.009,0.00258333333333333,0.0103833333333333,2.78,0.0526666666666667,0.00166666666666667,0.0573666666666667,0.22745,0.912016666666667,0.00223333333333333,3.23971666666667,0.0031,0.0219333333333333
2009-01-19,31.55,0.0457333333333333,4.77666666666667,9.33333333333333e-4,0,0.00806666666666667,0,0.119333333333333,0.132833333333333,0.001,0.00768333333333333,NA,0.110933333333333,0.00446666666666667,0,0.00573333333333333,0.0288,NA,0.114333333333333,0.001,0.0996166666666667,0.204466666666667,1.8747,0.0021,8.51216666666667,0.00545,0.0688833333333333
2009-01-22,25.016666666666666,0.0388666666666667,4.20666666666667,9.43333333333333e-4,0,0.0076,0.00566666666666667,0.09045,0.09415,0.00183333333333333,0.00738333333333333,1.08,0.128266666666667,0.0057,0.006,0.0073,0.0163,3.54,0.065,0.00116666666666667,0.10735,0.196033333333333,1.77983333333333,0.00183333333333333,6.94141666666667,0.0075,0.05195
2009-01-25,8.416666666666666,0.01825,1.16,1.75e-4,0,0.00306666666666667,0.00133333333333333,0.0552833333333333,0.01,3.33333333333333e-4,0.00261666666666667,0.503,0.0453833333333333,0.00386666666666667,0.00816666666666667,0.00156666666666667,0.01165,2.095,0.0356666666666667,5e-4,0.0417,0.088,0.633066666666667,0.00171666666666667,1.96026666666667,0.00226666666666667,0.0196166666666667
2009-01-28,13.916666666666666,0.0171833333333333,1.60333333333333,0.0012,0,0.00295,0,0.0617833333333333,0.0578333333333333,0.00436666666666667,0.00468333333333333,0.9275,0.122216666666667,0.0062,0,0.0065,0.01205,3.31,0.0196666666666667,1.66666666666667e-4,0.0636666666666667,0.145933333333333,0.988316666666667,5e-4,2.43541666666667,7.66666666666667e-4,0.0700833333333333
2009-01-31,13.066666666666666,0.0111166666666667,2.28333333333333,0.00140833333333333,0,0.00395,3.33333333333333e-4,0.0482666666666667,0.01605,0.00136666666666667,0.00283333333333333,0.4295,0.0594666666666667,0.00163333333333333,0.00383333333333333,0.00231666666666667,0.00761666666666667,2.645,0.0803333333333333,1.66666666666667e-4,0.0535833333333333,0.0751666666666667,0.88955,4.66666666666667e-4,3.61516666666667,9.66666666666667e-4,0.0210666666666667
2009-02-03,10.883333333333333,0.0158,1.64,2.71666666666667e-4,0,0.00203333333333333,0,0.0742666666666667,0.0341833333333333,8.33333333333333e-4,0.00258333333333333,1.0855,0.0578166666666667,0.0015,0.00116666666666667,0.00235,0.0132333333333333,2.46,0.0416666666666667,1.66666666666667e-4,0.0504666666666667,0.0515,0.587033333333333,0.0015,3.24016666666667,0.0023,0.0368333333333333
2009-02-06,19.683333333333334,0.049575,3.15,0.00115,0,0.008675,0,0.095,0.08125,2.5e-4,0.007325,0.6925,0.133475,0.00545,0.003475,0.0047,0.017,4.3,0.0633333333333333,0.00275,0.11225,0.183525,1.28225,0.00375,5.26305,0.007775,0.038625
2009-02-09,8.516666666666667,0.0255166666666667,1.4,1.66666666666667e-4,0,0.00153333333333333,0.00266666666666667,0.0780666666666667,0.0183666666666667,1.66666666666667e-4,0.00433333333333333,NA,0.1093,3.33333333333333e-4,0.006,0.00298333333333333,0.0110166666666667,NA,0.0496666666666667,0,0.06795,0.107833333333333,0.666583333333333,0.00183333333333333,1.82783333333333,0.00328333333333333,0.0276
2009-02-12,4.5200000000000005,0.0116666666666667,0.541666666666667,0,0,0.00226666666666667,0.004,0.0280333333333333,0.0167,3.33333333333333e-4,0.00183333333333333,0.7025,0.0573,0.002,0.00466666666666667,0.001,0.003,1.38,0.0473333333333333,0,0.0407333333333333,0.069,0.513,6.66666666666667e-4,0.508,3.33333333333333e-4,0.00886666666666667
2009-02-15,4.15,0.0186666666666667,0.416666666666667,3.5e-4,0,0.0024,0.00133333333333333,0.0374,0.00466666666666667,6.66666666666667e-4,0.00243333333333333,0.367,0.0382666666666667,0.00133333333333333,0,0.0014,0.00806666666666667,2.48,0,0,0.0362666666666667,0.044,0.283333333333333,0,0.819666666666667,6.66666666666667e-4,0.0213666666666667
2009-02-18,14.283333333333333,0.0517166666666667,1.83666666666667,1.66666666666667e-4,0.00266666666666667,0.00416666666666667,0,0.0624166666666667,0.0931666666666667,0.00383333333333333,0.00363333333333333,0.5295,0.0861833333333333,0.00535,0.00121666666666667,0.00283333333333333,0.0151833333333333,3.425,0.0833333333333333,0.00133333333333333,0.0435833333333333,0.1991,0.713266666666667,0.00233333333333333,3.68265,0.0058,0.0205833333333333
2009-02-21,10.05,0.019,1.63333333333333,0,0,0.00295,0,0.0421833333333333,0.0110333333333333,3.33333333333333e-4,0.00243333333333333,0.3645,0.0531833333333333,0.00335,0.00266666666666667,0.00141666666666667,0.0078,2.255,0.0383333333333333,3.33333333333333e-4,0.0306,0.104883333333333,0.84765,6e-4,2.45636666666667,0.00115,0.017
2009-02-24,4.45,0.0174333333333333,0.729,0,0,0.002,0,0.0577333333333333,0.0035,8.33333333333333e-4,0.0032,0.4005,0.0543,0.00303333333333333,0,0.00223333333333333,0.00995,1.4165,0.0476666666666667,3.33333333333333e-4,0.0469666666666667,0.0664333333333333,0.444783333333333,0.00143333333333333,0.563183333333333,5.5e-4,0.0350333333333333
2009-02-27,11.716666666666667,0.02345,1.53,0,0,0.00298333333333333,0,0.0719666666666667,0.1783,6.66666666666667e-4,0.00345,0.6985,0.0904666666666667,6.66666666666667e-4,0.02015,0.00228333333333333,0.00945,2.745,0.05,3.33333333333333e-4,0.0721833333333333,0.555466666666667,0.944816666666667,0.0036,2.23596666666667,0.00711666666666667,0.0181166666666667
2009-03-02,6.7,0.0303,0.676,0,0,0.0064,0,0.0656666666666667,0.0118333333333333,0.001,0.00156666666666667,NA,0.0416666666666667,0.00166666666666667,0.00191666666666667,0.00185,0.0147166666666667,NA,0.0506666666666667,0.00133333333333333,0.0465166666666667,0.1111,0.525583333333333,0.001,0.963783333333333,0.00175,0.0264333333333333
2009-03-05,20.9,0.095,3.08666666666667,0.00103333333333333,0,0.00686666666666667,0.00466666666666667,0.107533333333333,0.0611,0.0038,0.0103666666666667,1.0595,0.175,0.00273333333333333,0.00166666666666667,0.0061,0.0229666666666667,4.47,0.0913333333333333,0.002,0.120333333333333,0.147333333333333,1.34,0.00543333333333333,4.95,0.00766666666666667,0.0474333333333333
2009-03-08,10.733333333333333,0.0236666666666667,1.44,0,0,0.00333333333333333,0,0.0332666666666667,0.015,0,0.00343333333333333,0.6495,0.0739,6.66666666666667e-4,0.00366666666666667,0.00123333333333333,0.0055,3.125,0.0446666666666667,6.66666666666667e-4,0.054,0.0906666666666667,0.989666666666667,0.00266666666666667,1.34666666666667,0.001,0.0114333333333333
2009-03-11,13.85,0.02305,2.27333333333333,0.00148333333333333,0,0.00616666666666667,0,0.0583,0.027,0.00236666666666667,0.0039,0.7785,0.109266666666667,0.00216666666666667,0.0144333333333333,0.0026,0.0101833333333333,2.835,0.0473333333333333,0.00116666666666667,0.0548333333333333,0.276483333333333,1.41396666666667,8.5e-4,2.40456666666667,0.00496666666666667,0.0224166666666667
2009-03-14,26.933333333333334,0.0925833333333333,4.69,7.53333333333333e-4,0,0.00676666666666667,6.66666666666667e-4,0.0964333333333333,0.130483333333333,8.33333333333333e-4,0.0087666666666666691,0.7385,0.12475,0.0077,0,0.0046,0.0164166666666667,5.38,0.077,5e-4,0.155916666666667,0.148783333333333,1.36015,0.0029,9.7154,0.00756666666666667,0.0417833333333333
2009-03-17,12.65,0.0287333333333333,1.775,3.33333333333333e-4,0.0055,0.0038,0,0.0783333333333333,0.0443333333333333,6.66666666666667e-4,0.00293333333333333,1.0335,0.127433333333333,0.002,0.0185333333333333,0.00233333333333333,0.00593333333333333,2.82,0.0745,0,0.0824333333333333,0.552066666666667,0.8539,0.0053,3.07703333333333,0.0044,0.02
2009-03-20,8,0.0211833333333333,1.11333333333333,0,0,0.00278333333333333,0,0.05855,0.0269666666666667,3.33333333333333e-4,0.00313333333333333,0.6885,0.07585,0.00166666666666667,0.00231666666666667,0.00196666666666667,0.0107833333333333,2.11,0.052,0,0.0621166666666667,0.107966666666667,0.684816666666667,0.00263333333333333,1.66706666666667,0.00203333333333333,0.01825
2009-03-23,4.116666666666666,0.0189166666666667,0.447,3.33333333333333e-4,0,0.00193333333333333,0.005,0.045,0.00643333333333333,6.66666666666667e-4,0.00101666666666667,NA,0.0521333333333333,6.66666666666667e-4,0.0019,0.00203333333333333,0.00633333333333333,NA,0,0,0.0639666666666667,0.0459666666666667,0.2973,0.00105,0.231366666666667,0.001,0.0138166666666667
2009-03-26,9.85,0.0116833333333333,1.28,8.26666666666667e-4,0,0.0034,0,0.0553666666666667,0.0482333333333333,0.00133333333333333,0.0048,0.7755,0.111783333333333,5e-4,0.00225,0.00308333333333333,0.00993333333333333,2.475,0,1.66666666666667e-4,0.0512666666666667,0.125033333333333,0.670383333333333,0.00308333333333333,2.16345,0.00413333333333333,0.0253166666666667
2009-03-29,9.483333333333333,0.0036,1.24466666666667,0,0,9e-4,0.00366666666666667,0.03145,0.0264666666666667,0.0016,0.00158333333333333,0.8185,0.0637666666666667,1.66666666666667e-4,0,5e-4,0.0075,1.935,0.02,0,0.0216666666666667,0.113816666666667,0.784733333333333,0.00186666666666667,1.7863,9.33333333333333e-4,0.0152833333333333
2009-04-01,8.233333333333333,0.0312666666666667,0.813,0,0,0.00385,0,0.07325,0.34,0.00973333333333333,0.00503333333333333,0.531333333333333,0.151733333333333,0.0015,0.0448833333333333,0.00381666666666667,0.0096,1.73933333333333,0.0603333333333333,0,0.0766666666666667,0.497933333333333,0.62125,0.0022,1.32945,0.00136666666666667,0.0222333333333333
2009-04-04,5.283333333333333,0.00733333333333333,0.884666666666667,5e-4,0,0.00123333333333333,0.003,0.0161833333333333,0.00166666666666667,0.0017,8.5e-4,0.207666666666667,0.0410833333333333,5e-4,0,6.66666666666667e-4,0.00233333333333333,1.07033333333333,0,0,0.0309666666666667,0.007,0.80805,0.00138333333333333,0.184433333333333,5e-4,0.0046
2009-04-07,4.183333333333334,0.0397,0.587,0,0,8.33333333333333e-4,0,0.0212333333333333,0.004,0,0.00386666666666667,0.462666666666667,0.0614,8.33333333333333e-4,0.003,5e-4,0.00343333333333333,1.14933333333333,0,0,0.0296666666666667,0.0370333333333333,0.477516666666667,4e-4,0.310216666666667,5e-4,0.00703333333333333
2009-04-10,22.566666666666666,0.045,3.81666666666667,6.66666666666667e-4,0,0.00623333333333333,0,0.08645,0.0453666666666667,3.33333333333333e-4,0.00776666666666667,1.188,0.208666666666667,0.00283333333333333,0.00388333333333333,0.00413333333333333,0.0127833333333333,4.51,0.0933333333333333,0.00133333333333333,0.132166666666667,0.196633333333333,1.97238333333333,0.00431666666666667,5.01585,0.0106666666666667,0.0352833333333333
2009-04-13,5.716666666666667,0.0387666666666667,1.112,3.33333333333333e-4,0,0.003,0.006,0.0515,0.00666666666666667,0,0.00293333333333333,0.277,0.0891333333333333,0.001,6.66666666666667e-4,0.00173333333333333,0.0052,1.07,0.062,0,0.1149,0.0756666666666667,0.622766666666667,0.0016,0.627733333333333,0.00193333333333333,0.0126333333333333
2009-04-16,7.816666666666666,0.02665,0.915666666666667,0,0.00333333333333333,0.00366666666666667,0.00366666666666667,0.0727166666666667,8.33333333333333e-4,0.00166666666666667,0.00248333333333333,0.68,0.108283333333333,0.0015,0.0133833333333333,0.00205,0.00495,2.03666666666667,0.0306666666666667,8.33333333333333e-4,0.0937833333333333,0.203,0.820533333333333,0.00425,0.824016666666667,0.00286666666666667,0.0209333333333333
2009-04-19,7.483333333333333,0.0135833333333333,0.765666666666667,6.91666666666666e-4,0,0.00226666666666667,0,0.04195,0.0334,0.0018,0.00263333333333333,0.316,0.0848333333333333,6.66666666666667e-4,0.0036,0.00183333333333333,0.0037,2.05,0.0236666666666667,0,0.07435,0.125833333333333,0.60735,0.0047,0.673916666666667,0.00166666666666667,0.00973333333333334
2009-04-22,11.533333333333333,0.0087,2.07,1.55e-4,0,0.0021,3.33333333333333e-4,0.0466833333333333,0.0075,0.00116666666666667,0.00483333333333333,0.872333333333333,0.103083333333333,0.00116666666666667,0,0.00193333333333333,0.00608333333333333,2.25333333333333,0,3.33333333333333e-4,0.0645333333333333,0.0308333333333333,0.941583333333333,0.0013,3.64361666666667,0.00565,0.0218666666666667
2009-04-25,16.05,0.0305666666666667,2.5,4.38333333333333e-4,0,0.00485,0,0.07665,0.01565,5e-4,0.00778333333333333,0.901666666666667,0.166,0.005,0.0115,0.00411666666666667,0.0088,4.22333333333333,0.097,0.001,0.10855,0.276133333333333,1.57133333333333,0.00455,3.08318333333333,0.00805,0.02785
2009-04-28,13.033333333333333,0.0735,1.37666666666667,3.33333333333333e-4,0,0.0042,0,0.0804333333333333,0.013,9.83333333333333e-4,0.004,0.718666666666667,0.135533333333333,0.00286666666666667,0.00566666666666667,0.00226666666666667,0.0066,3.92,0.0636666666666667,8.33333333333333e-4,0.155183333333333,0.0678333333333333,1.12011666666667,0.0029,0.43485,0.0039,0.01825
2009-05-01,19.9,0.0271666666666667,3.65,9.33333333333333e-4,0.00133333333333333,0.00538333333333333,0,0.0437166666666667,0.119666666666667,0.00353333333333333,0.0059,0.858666666666667,0.125433333333333,8.33333333333333e-4,0.00946666666666667,0.00303333333333333,0.00576666666666667,2.83666666666667,0.093,1.66666666666667e-4,0.0898333333333333,0.227833333333333,2.14533333333333,0.00345,3.20183333333333,0.00551666666666667,0.01465
2009-05-04,14.233333333333334,0.00233333333333333,2.39666666666667,0.00121333333333333,0,0.00218333333333333,0,0.0377666666666667,0.0271,0.002,0.00281666666666667,0.396,0.130983333333333,0.00126666666666667,0.00223333333333333,0.00308333333333333,0.00353333333333333,1.34,0.0273333333333333,0,0.0557166666666667,0.0425,0.925183333333333,0.0019,4.45256666666667,0.00233333333333333,0.0192333333333333
2009-05-07,9.316666666666666,0.0163333333333333,1.21,0,0,0.00263333333333333,0,0.0542833333333333,0.0251666666666667,0.00166666666666667,0.00795,1.457,0.166666666666667,0.00283333333333333,0.0102166666666667,0.00201666666666667,0.007,2.62,0,5e-4,0.06125,0.1895,0.796783333333333,0.00455,1.72183333333333,0.00541666666666667,0.0157666666666667
2009-05-10,4.266666666666667,0.0152166666666667,0.504666666666667,0,0,0.0016,0,0.01215,0.00166666666666667,3.33333333333333e-4,0.0013,0.16,0.0548833333333333,6.66666666666667e-4,0,5e-4,0.00116666666666667,1.52933333333333,0.00666666666666667,3.33333333333333e-4,0.0465333333333333,0.01235,0.486883333333333,3.33333333333333e-4,0.0997333333333333,1.66666666666667e-4,0.00363333333333333
2009-05-13,13.166666666666666,0.0715,2.49333333333333,5e-4,0,0.00318333333333333,3.33333333333333e-4,0.0491166666666667,0.0136,0.0067,0.00555,0.755,0.168366666666667,0.0017,0.00228333333333333,0.00206666666666667,0.0057,3.08333333333333,0,9e-4,0.09125,0.0764166666666667,1.1844,0.00468333333333333,3.67943333333333,0.00311666666666667,0.0207
2009-05-16,7.75,0.01265,1.355,0,0.001,0.0015,0.0155,0.028675,0.001,0,0.0018,0.36,0.05535,7.5e-4,0.0015,0.0015,0.01005,1.375,0,2.5e-4,0.034125,0.18015,0.90345,0.0025,2.036125,0.005425,0.006675
2009-05-19,6.333333333333333,0.033875,0.7365,0,0.009,0.002,0.007,0.08475,5e-4,0,0.004575,1.018,0.144575,0.004625,0.00725,0.002,0.00295,2.035,0,0,0.082025,0.109675,0.49370000000000003,0.00645,1.002,0.003075,0.021225
2009-05-22,13.15,0.0892333333333333,1.33666666666667,6.73333333333333e-4,0,0.00483333333333333,0,0.0802666666666667,0.01185,0.00576666666666667,0.00711666666666667,0.919666666666667,0.183033333333333,0.00171666666666667,0.00333333333333333,0.00445,0.0082,4.04333333333333,0.0413333333333333,7.66666666666667e-4,0.162416666666667,0.192533333333333,1.10966666666667,0.0081,1.31573333333333,0.0077,0.016566666666666702
2009-05-25,14.733333333333334,0.03345,1.63,1.66666666666667e-4,0,0.003,0.004,0.0420166666666667,0.00603333333333333,0.00233333333333333,0.00386666666666667,0.432,0.11765,0.00356666666666667,0.00376666666666667,0.00183333333333333,0.0039,3.6,0.119333333333333,1.66666666666667e-4,0.112366666666667,0.0788333333333333,1.36646666666667,0.00445,0.807,0.00141666666666667,0.0113166666666667
2009-05-28,8.283333333333333,0.0200166666666667,1.20633333333333,5e-4,0,0.00235,3.33333333333333e-4,0.0299666666666667,0.0129,0.0157666666666667,0.00413333333333333,0.712,0.173416666666667,1.66666666666667e-4,0,0.003,0.00651666666666667,1.91666666666667,0,6.66666666666667e-4,0.0374833333333333,0.05085,0.737033333333333,6.66666666666667e-4,1.80515,4e-4,0.00923333333333333
2009-05-31,9.116666666666667,0.02835,0.911666666666667,1.66666666666667e-4,0,0.00228333333333333,0,0.0404333333333333,0.0035,3.33333333333333e-4,0.00495,0.571333333333333,0.0906666666666667,0.00288333333333333,0.00183333333333333,0.00196666666666667,0.00361666666666667,3.04333333333333,0.0623333333333333,0,0.0867666666666667,0.054,0.736366666666667,0.00396666666666667,0.384833333333333,0.00503333333333333,0.01275
2009-06-03,10.15,0.0182833333333333,1.24,1.66666666666667e-4,6.66666666666667e-4,0.001,0,0.0552666666666667,0.00616666666666667,1.66666666666667e-4,0.00388333333333333,0.861333333333333,0.122416666666667,0.00116666666666667,0.00283333333333333,0.00256666666666667,0.00348333333333333,2.97,0.017,0.00116666666666667,0.0658833333333333,0.0483333333333333,0.875616666666667,0.00223333333333333,1.00601666666667,8e-4,0.0181666666666667
2009-06-06,8.066666666666666,0.00566666666666667,0.969666666666667,3.33333333333333e-4,0,0.0022,0,0.0307666666666667,0.00166666666666667,0.0012,0.0042,0.813,0.0969666666666667,0.00116666666666667,0.00215,0.00116666666666667,0.00365,3,0,5.33333333333333e-4,0.0454333333333333,0.0471166666666667,0.497966666666667,0.00376666666666667,1.84798333333333,0.00196666666666667,0.0129166666666667
2009-06-09,9.033333333333333,0.013575,1.395,0,0,0.002375,0.0055,0.040775,0.00755,7.5e-4,0.00505,1.0665,0.16915,0.00125,0.0061,0.00335,0.005,2.6,0.01,0,0.042175,0.20805,0.80655,0.002725,2.3629,0.005475,0.017725
2009-06-12,12.483333333333334,0.0175333333333333,1.95,1.66666666666667e-4,0,0.00308333333333333,0.00166666666666667,0.0463166666666667,0.00416666666666667,0.002,0.00568333333333333,1.19733333333333,0.15665,6.66666666666667e-4,0,0.00348333333333333,0.00743333333333333,3.28,0,5e-4,0.0585333333333333,0.118333333333333,1.20756666666667,0.00313333333333333,2.33138333333333,0.00821666666666667,0.0165
2009-06-15,6.916666666666667,0.0075,0.519,0,0,0.00221666666666667,0.004,0.0401166666666667,0.00233333333333333,5e-4,0.00353333333333333,0.342,0.125066666666667,6.66666666666667e-4,0,0.00163333333333333,0.00438333333333333,1.68,0,0,0.0417333333333333,0.0899,0.359516666666667,0.00163333333333333,0.846983333333333,0.00148333333333333,0.0104666666666667
2009-06-18,5.433333333333334,0.0057,0.409666666666667,3.33333333333333e-4,0.001,0.002,0.006,0.04745,0.0778333333333333,1.66666666666667e-4,0.00136666666666667,0.705333333333333,0.0571833333333333,0.001,0.0162166666666667,0.00126666666666667,3.33333333333333e-4,1.41,0.063,6.66666666666667e-4,0.0289833333333333,0.389566666666667,0.407033333333333,0.004,0.6931,0.00245,0.00551666666666667
2009-06-21,4.866666666666667,0.005,0.288666666666667,4.83333333333333e-4,0,6.66666666666667e-4,0,0.0201666666666667,1.66666666666667e-4,5e-4,0.00208333333333333,0.448,0.0444333333333333,1.66666666666667e-4,0,0.00121666666666667,0.00335,1.705,0,0,0.0140833333333333,0.03,0.310866666666667,3.83333333333333e-4,0.254,0.001,0.00863333333333333
2009-06-24,8.183333333333334,0.0233166666666667,0.972333333333333,5e-4,0,0.00193333333333333,0,0.0387833333333333,0.002,0.00183333333333333,0.00423333333333333,0.967,0.127316666666667,5e-4,0.0014,0.003,0.00313333333333333,2.345,0,0,0.0526333333333333,0.0256666666666667,0.4847,0.00315,1.90836666666667,0.00275,0.0244
2009-06-27,7.86,0.018525,0.5565,5.125e-4,0,6.25e-4,0.0105,0.036675,0.00325,0.0016,0.00395,0.7165,0.097625,0.0015,0.001825,0.00175,0.0032,2.79,0.0285,0,0.0488,0.03425,0.471925,0.001475,0.8396,0.001325,0.013425
2009-06-30,17.966666666666665,0.0295166666666667,2.41333333333333,8.15e-4,0,0.00356666666666667,0.00533333333333333,0.0752666666666667,0.0150833333333333,0.00126666666666667,0.00673333333333333,1.234,0.191783333333333,3.33333333333333e-4,0.00808333333333333,0.00255,0.00555,4.245,0,5e-4,0.11985,0.0673333333333333,1.78533333333333,0.00468333333333333,1.30681666666667,0.00993333333333333,0.0195166666666667
2009-07-03,10.516666666666666,0.05075,1.219,5.2e-4,0,0.00173333333333333,0,0.024,0.00416666666666667,0.00183333333333333,0.0067,0.66,0.0976333333333333,0.00296666666666667,0.00475,8.33333333333333e-4,0.00218333333333333,2.04,0.152,1.66666666666667e-4,0.0391166666666667,0.0131666666666667,1.04975,0.00388333333333333,0.577283333333333,0.00111666666666667,0.00928333333333333
2009-07-06,11.6,0.058075,1.05,2.5e-4,0,0.0024,0,0.05415,0.0089,0.00155,0.008725,NA,0.136075,0.00505,0.00675,0.00145,0.004875,NA,0.234,2.5e-4,0.0765,0.004,0.93325,0.0044,0.75465,0.00585,0.0156
2009-07-07,14.3,0.038,2.26,0,0,0.0023,0,0.0344,0.01,0.001,0.0056,NA,0.0861,0.002,0.008,0,0.003,NA,0.211,0,0.042,0.082,1.47,0.001,1.87,0.002,0.0068
2009-07-09,6.1000000000000005,0.02285,0.620333333333333,0,0,6.5e-4,0,0.0240333333333333,0.00466666666666667,0.00243333333333333,0.00243333333333333,0.394,0.104016666666667,1.66666666666667e-4,0.00323333333333333,0.001,0.00123333333333333,1.38,0.04,3.33333333333333e-4,0.0301333333333333,0.06145,0.538916666666667,0.00101666666666667,0.520466666666667,1.66666666666667e-4,0.0041
