date_local,pm2.5_total,aluminum_pm2_5_lc_88104,arsenic_pm2_5_lc_88103,barium_pm2_5_lc_88107,bromine_pm2_5_lc_88109,cadmium_pm2_5_lc_88110,calcium_pm2_5_lc_88111,chromium_pm2_5_lc_88112,copper_pm2_5_lc_88114,iron_pm2_5_lc_88126,lead_pm2_5_lc_88128,magnesium_pm2_5_lc_88140,manganese_pm2_5_lc_88132,nickel_pm2_5_lc_88136,selenium_pm2_5_lc_88154,silicon_pm2_5_lc_88165,sulfate_pm2_5_lc_88403,sulfur_pm2_5_lc_88169,titanium_pm2_5_lc_88161,total_nitrate_pm2_5_lc_88306,vanadium_pm2_5_lc_88164,zinc_pm2_5_lc_88167
2008-03-02,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-03,13.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-04,13.15,0.06006666666666667,0.0017333333333333335,0,0.004200000000000001,0,0.1015,0.0019,0.005666666666666667,0.16903333333333334,0.0026666666666666666,0.06766666666666667,0.0045000000000000005,0.0084,3.333333333333333e-4,0.09803333333333333,3.0194,0.9735333333333334,0.0045000000000000005,2.1876333333333333,0.0036333333333333335,0.031733333333333336
2008-03-05,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-07,17.983333333333334,0.04446666666666667,3.333333333333333e-4,0,0.0049,0,0.0738,0.0029,0.008566666666666667,0.15426666666666666,0.004866666666666667,0.009933333333333332,0.0026333333333333334,0.009133333333333334,0,0.06866666666666667,3.5913,1.1155,0.0054666666666666665,4.012766666666667,0.0034333333333333334,0.0322
2008-03-10,12.8,0.015133333333333334,0,0,0.005066666666666666,6.666666666666666e-4,0.060866666666666666,0,0.003833333333333333,0.0896,0.002766666666666667,0,0.003533333333333333,0.0068000000000000005,6.666666666666666e-4,0.07016666666666667,4.2078,1.3607666666666667,0.0018666666666666666,3.0485666666666664,0.002766666666666667,0.026766666666666668
2008-03-13,11.6,0.027733333333333336,8.2e-4,0,0.0029333333333333334,0,0.07139999999999999,0.0014,0.004,0.0978,0.0033666666666666667,0.006666666666666667,0.0028333333333333335,0.009233333333333333,0,0.059566666666666664,2.9294,0.9706666666666667,0.0013666666666666669,2.2638,0.0036333333333333335,0.028833333333333336
2008-03-16,8.66,0.016566666666666667,0,0.003,0.001966666666666667,0,0.0416,0,0.0019333333333333333,0.0435,0.0023333333333333335,0.003833333333333333,6.666666666666666e-4,0.0061333333333333335,0,0.03793333333333333,3.2435666666666667,1.0153,0.0015666666666666667,1.2977,9.666666666666667e-4,0.0184
2008-03-17,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-18,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-19,12.816666666666666,0.021433333333333332,3.333333333333333e-4,0.0026666666666666666,0.0044,0.002,0.09043333333333332,0.001,0.004333333333333333,0.13626666666666667,0.0023333333333333335,0.017933333333333332,0.002,0.0114,6.666666666666666e-4,0.0582,2.6595666666666666,0.8270333333333333,0.006233333333333333,1.8897,0.004666666666666666,0.041
2008-03-20,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-22,4.616666666666667,0.0168,0,0,0.001,0.008666666666666666,0.04816666666666666,0,0.0021,0.059033333333333333,0.002,0.0023333333333333335,0.0013333333333333333,0.0057666666666666665,0,0.05003333333333333,1.0570333333333333,0.34093333333333337,0.0010666666666666667,0.46896666666666664,0.0013333333333333333,0.02
2008-03-23,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-24,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-25,8.333333333333334,0.0183,3.333333333333333e-4,0,0.0028,0.005333333333333333,0.06823333333333334,0,0.003966666666666667,0.09073333333333333,0.0016666666666666668,0.006733333333333333,0.002766666666666667,0.007866666666666668,0,0.07206666666666667,2.5824000000000003,0.8020666666666667,0.0014999999999999998,1.4242333333333332,0.0036,0.024666666666666667
2008-03-26,11.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-27,17.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-28,18.066666666666666,0.026166666666666668,3.333333333333333e-4,0,0.0030666666666666668,0,0.060533333333333335,0,0.005066666666666667,0.1099,0.0028,0.0036666666666666666,0.0022333333333333333,0.005733333333333333,3.333333333333333e-4,0.08929999999999999,3.4898333333333333,1.0643333333333334,0.0023,5.873366666666667,0.0015,0.030566666666666666
2008-03-29,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-30,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-31,7.933333333333334,0.0248,0,6.666666666666666e-4,0.004866666666666667,0,0.0796,6.666666666666666e-4,0.0038666666666666667,0.12916666666666668,0.001,0.044366666666666665,0.0029000000000000002,0.0076,0,0.06326666666666667,1.8136666666666668,0.6197333333333332,0.0019,0.8144333333333333,0.0023333333333333335,0.03303333333333333
2008-04-01,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-02,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-03,8.783333333333333,0.0509,3.333333333333333e-4,0,0.0024,0.0016666666666666668,0.10526666666666666,0,0.005,0.14450000000000002,0.002,0,0.004033333333333333,0.0116,0,0.15596666666666667,2.2790333333333335,0.7363333333333334,0.0031999999999999997,1.1438666666666666,0.0051333333333333335,0.044366666666666665
2008-04-04,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-05,11.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-06,6.366666666666666,0.009766666666666667,3.333333333333333e-4,0,0.001,0,0.0164,0,7.666666666666667e-4,0.0329,0.0034333333333333334,6.666666666666666e-4,3.333333333333333e-4,0.0016666666666666668,0,0.021533333333333335,1.7113333333333334,0.5786666666666667,7e-4,0.7758333333333334,6.333333333333333e-4,0.0133
2008-04-07,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-08,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-09,12.166666666666668,0.0071333333333333335,0,0,0.0029666666666666665,0.0013333333333333333,0.08443333333333333,0,0.0056,0.15653333333333333,6.666666666666666e-4,0.0096,0.003533333333333333,0.007200000000000001,0,0.0685,3.3067,1.1214333333333333,0.0021666666666666666,3.0214666666666665,0.005733333333333333,0.028900000000000002
2008-04-10,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-12,12.459999999999999,0.03256666666666667,0.0010333333333333334,0,0.0018333333333333333,0.0033333333333333335,0.0764,0,0.005966666666666667,0.1326,0.0013333333333333333,0.0023333333333333335,0.002,0.010033333333333333,3.333333333333333e-4,0.11776666666666667,3.8706,1.3163666666666667,0.003533333333333333,3.3415666666666666,0.0127,0.037866666666666667
2008-04-13,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-14,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-15,6.5,0.024300000000000002,0,0,0.0017,0,0.07093333333333333,3.333333333333333e-4,0.004966666666666667,0.11433333333333333,0.001,0,0.002766666666666667,0.0071333333333333335,0,0.08879999999999999,1.2510333333333332,0.4127,0.0029666666666666665,0.7638333333333334,0.0036666666666666666,0.0314
2008-04-16,9.899999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-17,16.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-18,19.46666666666667,0.08015,0.001,0.006999999999999999,0.00605,0.0035,0.22065,0,0.01335,0.43435,0.0055,0.0025,0.0063,0.015050000000000001,5e-4,0.2779,4.405,1.36335,0.018500000000000003,5.120333333333333,0.01225,0.06315
2008-04-19,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-20,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-21,9.75,0.019433333333333334,6.666666666666666e-4,0,0.0035666666666666668,0.0013333333333333333,0.07013333333333333,0,0.0029666666666666665,0.10463333333333333,6.666666666666666e-4,0.044500000000000005,0.0021333333333333334,0.002533333333333333,3.333333333333333e-4,0.0793,2.6899333333333333,0.9205666666666666,0.0027333333333333333,1.2489999999999999,0.0026666666666666666,0.014033333333333333
2008-04-22,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-23,13.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-24,12.2,0.085,3.333333333333333e-4,0,0.004033333333333333,0,0.08953333333333334,0.0021666666666666666,0.005033333333333333,0.17933333333333334,0.004,0.0036666666666666666,0.002533333333333333,0.0022,3.333333333333333e-4,0.23256666666666667,3.6508333333333334,1.1816666666666666,0.0030333333333333336,0.638,0.0018,0.022833333333333334
2008-04-25,9.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-26,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-27,7.62,0.014499999999999999,0,0,0.0033333333333333335,0,0.042300000000000004,6.666666666666666e-4,0.0023,0.10236666666666666,0.0023333333333333335,0.0235,9.666666666666667e-4,0.002766666666666667,0,0.06746666666666667,2.0240333333333336,0.7024,0.0011666666666666668,1.3390666666666666,4.6666666666666666e-4,0.0132
2008-04-29,5.300000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-04-30,8.566666666666666,0.018766666666666668,3.333333333333333e-4,0,0.0034333333333333334,0.0026666666666666666,0.05193333333333333,0,0.0024,0.08223333333333334,0.0026666666666666666,0.0013333333333333333,0.001,0.003766666666666667,0,0.07876666666666667,2.8148666666666666,0.9171,0.0013,1.4026666666666667,3.333333333333333e-4,0.02043333333333333
2008-05-01,12.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-02,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-03,13.083333333333332,0.03536666666666667,3.333333333333333e-4,0,0.005666666666666667,0.002,0.0499,0.0023333333333333335,0.0022,0.09573333333333334,6.666666666666666e-4,0.032400000000000005,0.0016,0.0017333333333333335,3.333333333333333e-4,0.08756666666666667,5.3363,1.7229666666666668,0.0011,1.6593333333333333,6.666666666666666e-4,0.0113
2008-05-06,13.675,0.0751,3.333333333333333e-4,0,0.004833333333333334,0,0.12866666666666665,0.0016333333333333332,0.009866666666666666,0.27249999999999996,0.0023333333333333335,0.011166666666666667,0.005033333333333333,0.0094,0,0.23213333333333333,3.1561333333333335,1.0395666666666667,0.0068,2.4209666666666667,0.010966666666666666,0.048933333333333336
2008-05-07,16.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-08,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-09,4.66,0.010066666666666666,0,0,9.666666666666667e-4,0.0023333333333333335,0.029333333333333333,0.003533333333333333,0.0023666666666666667,0.0675,0.0016666666666666668,0.0029999999999999996,3.333333333333333e-4,0.0041,0,0.03546666666666667,0.9827666666666667,0.32526666666666665,9.666666666666666e-4,0.326,3.333333333333333e-4,0.014
2008-05-10,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-11,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-12,3.4833333333333334,0.0036333333333333335,0,0,0.0011,0,0.031566666666666666,0,0.0017666666666666666,0.05243333333333333,3.333333333333333e-4,0.006533333333333333,3.333333333333333e-4,0.0018,0,0.029466666666666665,0.6400666666666667,0.22096666666666667,9.000000000000001e-4,0.3393333333333333,3.333333333333333e-4,0.009766666666666667
2008-05-13,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-15,14.28,0.0288,0,0,0.004066666666666666,0,0.06953333333333334,0,0.006066666666666667,0.18986666666666666,0.0016666666666666668,0.009333333333333334,0.0034,0.0073,3.333333333333333e-4,0.11806666666666667,3.4148666666666667,1.1427333333333334,0.004433333333333333,3.7588333333333335,0.010666666666666668,0.025533333333333335
2008-05-16,8.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-17,7.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-18,9.8,0.028166666666666666,3.333333333333333e-4,0,0.0021666666666666666,0,0.0332,0.0011,0.0036666666666666666,0.06976666666666667,0.0013333333333333333,0,0.0016,0.0031666666666666666,3.333333333333333e-4,0.07916666666666666,2.9478,1.0108666666666668,0.0012333333333333335,1.4178333333333333,0.0021666666666666666,0.015066666666666666
2008-05-19,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-20,12.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-21,12.719999999999999,0.034333333333333334,6.666666666666666e-4,0,0.0021333333333333334,0,0.043133333333333336,0.001,0.006233333333333334,0.0998,0.0023333333333333335,0,0.0023666666666666667,0.0028666666666666667,3.333333333333333e-4,0.0906,2.7032333333333334,0.9139,0.0020666666666666667,1.966,0.0025,0.021533333333333335
2008-05-22,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-23,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-24,4,0.009666666666666667,3.333333333333333e-4,0,0.001,0,0.026166666666666664,0.011366666666666666,0.0031,0.0896,0.0016666666666666668,0.0034333333333333334,6.666666666666666e-4,0.0045000000000000005,0,0.044333333333333336,0.6861333333333333,0.23786666666666667,0.0010666666666666667,0.12773333333333334,6.666666666666666e-4,0.010333333333333333
2008-05-25,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-27,18.419999999999998,0.041666666666666664,6.666666666666666e-4,0,0.005633333333333334,0,0.06316666666666666,3.333333333333333e-4,0.0036,0.12066666666666667,0.003,0,0.0030666666666666668,0.006933333333333334,3.333333333333333e-4,0.1261,5.41425,2.0447333333333333,0.0024,1.82905,0.019299999999999998,0.03066666666666667
2008-05-28,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-29,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-05-30,12.633333333333333,0.05043333333333334,0.0010533333333333334,0,0.0035666666666666668,0,0.10713333333333333,0.0014,0.0078,0.21116666666666667,0.0013333333333333333,0.0013333333333333333,0.0038,0.0057,6.666666666666666e-4,0.17066666666666666,2.7463333333333333,0.9556333333333333,0.003533333333333333,0.9896666666666667,0.006033333333333333,0.03323333333333334
2008-05-31,13.649999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-01,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-02,8.516666666666666,0.026633333333333332,0,0.004,0.0022,0.0025,0.0408,6.666666666666666e-4,0.003,0.10076666666666667,0.002,0.005333333333333333,0.0013333333333333333,0.0024,3.333333333333333e-4,0.0735,2.148166666666667,0.7191333333333333,0.0044,0.22556666666666667,8.666666666666667e-4,0.012233333333333334
2008-06-03,15.149999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-05,8.333333333333334,0.01,0,0,6.666666666666666e-4,0,0.0329,6.666666666666666e-4,0.0037,0.11743333333333333,6.666666666666666e-4,0,0.0023,0.0033333333333333335,0,0.0462,2.5317333333333334,0.8369333333333333,0.0022333333333333333,1.5431,0.0014666666666666667,0.0139
2008-06-06,8.899999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-07,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-08,24.75,0.023566666666666666,0.001,0,0.005333333333333333,0,0.049,6.666666666666666e-4,0.0081,0.10383333333333333,0.001,0.013333333333333334,0.0017333333333333335,0.0034666666666666665,6.666666666666666e-4,0.08159999999999999,8.5983,3.3303,0.0020666666666666667,0.8158666666666666,0.004566666666666667,0.019266666666666668
2008-06-09,21.700000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-10,32.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-11,10.1,0.015766666666666665,0,3.333333333333333e-4,0.002033333333333333,0,0.0402,0.0034333333333333334,0.0025666666666666667,0.09369999999999999,6.666666666666666e-4,0.0023333333333333335,0.0016333333333333334,0.0021666666666666666,3.333333333333333e-4,0.08583333333333333,2.7024,1.0376666666666667,0.0014333333333333333,0.2165,3.9999999999999996e-4,0.014833333333333334
2008-06-12,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-13,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-14,26.74,0.08266666666666667,0.0013333333333333333,0.019666666666666666,0.007,6.666666666666666e-4,0.061,0.001,0.016566666666666667,0.12933333333333333,0.019566666666666666,0.047,0.004533333333333334,0.0049,0.001,0.09333333333333332,5.8828,2.1950666666666665,0.0029,1.7879,0.0112,0.0259
2008-06-15,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-16,18.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-17,8.266666666666667,0.0195,0,0,0.0024000000000000002,0,0.0422,0,0.004,0.1063,0.01005,0,0.0020499999999999997,0.00185,0,0.09054999999999999,3.3846333333333334,0.7298,0.00245,1.0976666666666666,0.0029,0.01995
2008-06-18,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-19,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-20,17.583333333333332,0.02486666666666667,6.666666666666666e-4,0.0026666666666666666,0.003266666666666667,0.001,0.05276666666666666,3.333333333333333e-4,0.0067,0.14506666666666668,0.0033333333333333335,0.002,0.0029000000000000002,0.0035666666666666668,6.666666666666666e-4,0.07666666666666666,8.058633333333333,2.262,0.004,1.5462333333333333,0.008866666666666667,0.0251
2008-06-21,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-22,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-23,31.23333333333333,0.014333333333333333,6.666666666666666e-4,0.011,0.0081,0.002,0.054266666666666664,0,0.006,0.12933333333333333,0.0036666666666666666,0.009666666666666667,0.0023,0.004933333333333333,0.0025666666666666667,0.04226666666666667,8.656666666666666,3.0433333333333334,0.007466666666666667,2.85,0.009233333333333333,0.026666666666666665
2008-06-24,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-25,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-26,29.65,0.034699999999999995,5e-4,0.014,0.0049499999999999995,0,0.0944,5e-4,0.0086,0.17175,0.00615,0.0015,0.0035,0.00605,0.00245,0.12975,10.022549999999999,3.40035,0.00975,2.109,0.0098,0.03945
2008-06-27,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-28,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-06-29,20.78333333333333,0.12333333333333334,3.333333333333333e-4,0.006,0.0051,6.666666666666666e-4,0.0688,0,0.0057,0.1669,0.003,0.001,0.0016666666666666668,0.0038,0.0013333333333333333,0.3016,4.867866666666666,1.7837666666666667,0.008733333333333334,1.3884,0.007833333333333333,0.016733333333333333
2008-06-30,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-01,19.200000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-02,12.55,0.04346666666666667,9.666666666666667e-4,0,0.0025,0,0.055466666666666664,0.0012333333333333335,0.0037333333333333333,0.1072,0.002,0,0.0016666666666666668,0.0030666666666666668,3.333333333333333e-4,0.07783333333333334,3.4804666666666666,1.2092,0.0015999999999999999,0.6106666666666667,0.002,0.018433333333333333
2008-07-03,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-04,24.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-05,23.35,0.07246666666666667,0.0011,0.0023333333333333335,0.0038666666666666667,6.666666666666666e-4,0.057166666666666664,0.0028666666666666667,0.010933333333333333,0.1183,0.002,0.033,0.002766666666666667,0.0033666666666666667,3.333333333333333e-4,0.10066666666666667,6.3298,2.1149666666666667,0.005733333333333333,4.4888,0.006333333333333333,0.014266666666666667
2008-07-06,24.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-07,17.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-08,24.816666666666666,0.082,0.0013,0,0.003833333333333333,3.333333333333333e-4,0.0623,0,0.0031000000000000003,0.1223,0.0013333333333333333,0.012833333333333334,0.0024333333333333334,0.0053,0.001,0.19699999999999998,9.007033333333334,2.9473333333333334,0.0036000000000000003,1.2550666666666668,0.014433333333333333,0.017466666666666665
2008-07-09,18.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-10,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-11,8.083333333333334,0.02146666666666667,7.333333333333333e-4,0,0.0013,3.333333333333333e-4,0.0469,0.002,0.0051333333333333335,0.1363,6.666666666666666e-4,3.333333333333333e-4,0.001,0.0033,0,0.0554,1.0252000000000001,0.3848666666666667,0.0021,0.26353333333333334,0.0029666666666666665,0.013333333333333332
2008-07-12,10.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-13,6.449999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-14,10.783333333333333,0.038933333333333334,8.666666666666667e-4,0,0.0021,0.004666666666666667,0.059699999999999996,0,0.0051333333333333335,0.13016666666666665,0.0036333333333333335,0.006666666666666667,0.002766666666666667,0.004,3.333333333333333e-4,0.0867,2.6410333333333336,0.9521000000000001,0.0033,0.6275666666666666,0.006066666666666667,0.02213333333333333
2008-07-15,15.899999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-16,19.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-17,22.7,0.018666666666666665,6.666666666666666e-4,0,0.004033333333333333,0,0.0738,0,0.0053,0.15963333333333332,0.0037,0.006566666666666666,0.0027,0.005266666666666667,3.333333333333333e-4,0.14293333333333333,7.2637,2.7053333333333334,0.004333333333333333,0.8011333333333334,0.010066666666666666,0.0232
2008-07-18,29.450000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-07-19,27.299999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
